grade,subject,year,session,url
IGCSE,Biology,2020,June,https://pastpapers.co/cie/IGCSE/Biology-0970-UK/2020-May-June/0970_s20_qp_41.pdf
IGCSE,Biology,2020,June,https://pastpapers.co/cie/IGCSE/Biology-0970-UK/2020-May-June/0970_s20_qp_42.pdf
IGCSE,Biology,2020,June,https://pastpapers.co/cie/IGCSE/Biology-0970-UK/2020-May-June/0970_s20_qp_51.pdf
IGCSE,Biology,2020,June,https://pastpapers.co/cie/IGCSE/Biology-0970-UK/2020-May-June/0970_s20_qp_61.pdf
IGCSE,Biology,2020,June,https://pastpapers.co/cie/IGCSE/Biology-0970-UK/2020-May-June/0970_s20_qp_62.pdf
IGCSE,Biology,2019,November,https://www.cienotes.com/wp-content/uploads/2020/03/0970_w19_qp_12.pdf
IGCSE,Biology,2019,November,https://www.cienotes.com/wp-content/uploads/2020/03/0970_w19_qp_22.pdf
IGCSE,Biology,2019,November,https://www.cienotes.com/wp-content/uploads/2020/03/0970_w19_qp_32.pdf
IGCSE,Biology,2019,November,https://www.cienotes.com/wp-content/uploads/2020/03/0970_w19_qp_42.pdf
IGCSE,Biology,2019,November,https://www.cienotes.com/wp-content/uploads/2020/03/0970_w19_qp_52.pdf
IGCSE,Biology,2019,November,https://www.cienotes.com/wp-content/uploads/2020/03/0970_w19_qp_62.pdf
IGCSE,Biology,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s19_qp_11.pdf
IGCSE,Biology,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s19_qp_21.pdf
IGCSE,Biology,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s19_qp_22.pdf
IGCSE,Biology,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s19_qp_31.pdf
IGCSE,Biology,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s19_qp_41.pdf
IGCSE,Biology,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s19_qp_42.pdf
IGCSE,Biology,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s19_qp_51.pdf
IGCSE,Biology,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s19_qp_62.pdf
IGCSE,Biology,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s19_qp_61.pdf
IGCSE,Biology,2018,November,https://www.cienotes.com/wp-content/uploads/2020/03/0970_w18_qp_12.pdf
IGCSE,Biology,2018,November,https://www.cienotes.com/wp-content/uploads/2020/03/0970_w18_qp_22.pdf
IGCSE,Biology,2018,November,https://www.cienotes.com/wp-content/uploads/2020/03/0970_w18_qp_32.pdf
IGCSE,Biology,2018,November,https://www.cienotes.com/wp-content/uploads/2020/03/0970_w18_qp_42.pdf
IGCSE,Biology,2018,November,https://www.cienotes.com/wp-content/uploads/2020/03/0970_w18_qp_62.pdf
IGCSE,Biology,2018,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s18_qp_11.pdf
IGCSE,Biology,2018,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s18_qp_21.pdf
IGCSE,Biology,2018,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s18_qp_31.pdf
IGCSE,Biology,2018,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s18_qp_41.pdf
IGCSE,Biology,2018,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s18_qp_51.pdf
IGCSE,Biology,2018,June,https://www.cienotes.com/wp-content/uploads/2020/03/0970_s18_qp_61.pdf
