grade,subject,year,session,url
IGCSE,Computer Science,2020,November,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2020-Oct-Nov/0478_w20_qp_21.pdf
IGCSE,Computer Science,2020,November,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2020-Oct-Nov/0478_w20_qp_22.pdf
IGCSE,Computer Science,2020,November,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2020-Oct-Nov/0478_w20_qp_23.pdf
IGCSE,Computer Science,2020,June,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2020-May-June/0478_s20_qp_13.pdf
IGCSE,Computer Science,2020,June,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2020-May-June/0478_s20_qp_12.pdf
IGCSE,Computer Science,2020,June,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2020-May-June/0478_s20_qp_11.pdf
IGCSE,Computer Science,2020,June,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2020-May-June/0478_s20_qp_21.pdf
IGCSE,Computer Science,2020,June,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2020-May-June/0478_s20_qp_22.pdf
IGCSE,Computer Science,2020,June,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2020-May-June/0478_s20_qp_23.pdf
IGCSE,Computer Science,2020,March,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2020-March/0478_m20_qp_12.pdf
IGCSE,Computer Science,2020,March,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2020-March/0478_m20_qp_22.pdf
IGCSE,Computer Science,2019,November,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2019-Oct-Nov/0478_w19_qp_11.pdf
IGCSE,Computer Science,2019,November,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2019-Oct-Nov/0478_w19_qp_12.pdf
IGCSE,Computer Science,2019,November,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2019-Oct-Nov/0478_w19_qp_13.pdf
IGCSE,Computer Science,2019,November,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2019-Oct-Nov/0478_w19_qp_21.pdf
IGCSE,Computer Science,2019,November,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2019-Oct-Nov/0478_w19_qp_22.pdf
IGCSE,Computer Science,2019,November,https://pastpapers.co/cie/IGCSE/Computer-Science-0478/2019-Oct-Nov/0478_w19_qp_23.pdf
IGCSE,Computer Science,2019,June,https://www.cienotes.com/wp-content/uploads/2019/06/0478_s19_qp_11.pdf
IGCSE,Computer Science,2019,June,https://www.cienotes.com/wp-content/uploads/2019/06/0478_s19_qp_12.pdf
IGCSE,Computer Science,2019,June,https://www.cienotes.com/wp-content/uploads/2019/06/0478_s19_qp_13.pdf
IGCSE,Computer Science,2019,June,https://www.cienotes.com/wp-content/uploads/2019/06/0478_s19_qp_21.pdf
IGCSE,Computer Science,2019,June,https://www.cienotes.com/wp-content/uploads/2019/06/0478_s19_qp_22.pdf
IGCSE,Computer Science,2019,June,https://www.cienotes.com/wp-content/uploads/2019/06/0478_s19_qp_23.pdf
IGCSE,Computer Science,2019,March,https://www.cienotes.com/wp-content/uploads/2019/06/0478_m19_qp_12.pdf
IGCSE,Computer Science,2019,March,https://www.cienotes.com/wp-content/uploads/2019/06/0478_m19_qp_22.pdf
