grade,subject,year,session,url
IGCSE,English Language,2022,March,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2022-Feb-March/0500_m22_in_22.pdf
IGCSE,English Language,2021,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-Oct-Nov/0500_w21_qp_11.pdf
IGCSE,English Language,2021,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-Oct-Nov/0500_w21_in_11.pdf
IGCSE,English Language,2021,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-Oct-Nov/0500_w21_qp_12.pdf
IGCSE,English Language,2021,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-Oct-Nov/0500_w21_in_12.pdf
IGCSE,English Language,2021,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-Oct-Nov/0500_w21_qp_13.pdf
IGCSE,English Language,2021,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-Oct-Nov/0500_w21_in_13.pdf
IGCSE,English Language,2021,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-Oct-Nov/0500_w21_qp_21.pdf
IGCSE,English Language,2021,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-Oct-Nov/0500_w21_in_21.pdf
IGCSE,English Language,2021,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-Oct-Nov/0500_w21_qp_22.pdf
IGCSE,English Language,2021,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-Oct-Nov/0500_w21_in_22.pdf
IGCSE,English Language,2021,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-Oct-Nov/0500_w21_qp_23.pdf
IGCSE,English Language,2021,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-Oct-Nov/0500_w21_in_23.pdf
IGCSE,English Language,2021,June,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-May-June/0500_s21_qp_12.pdf
IGCSE,English Language,2021,June,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-May-June/0500_s21_in_12.pdf
IGCSE,English Language,2021,June,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-May-June/0500_s21_qp_13.pdf
IGCSE,English Language,2021,June,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-May-June/0500_s21_in_13.pdf
IGCSE,English Language,2021,June,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-May-June/0500_s21_qp_21.pdf
IGCSE,English Language,2021,June,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-May-June/0500_s21_in_21.pdf
IGCSE,English Language,2021,June,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-May-June/0500_s21_qp_22.pdf
IGCSE,English Language,2021,June,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-May-June/0500_s21_in_22.pdf
IGCSE,English Language,2021,June,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-May-June/0500_s21_qp_23.pdf
IGCSE,English Language,2021,June,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-May-June/0500_s21_in_23.pdf
IGCSE,English Language,2021,March,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-March/0500_m21_qp_12.pdf
IGCSE,English Language,2021,March,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-March/0500_m21_in_12.pdf
IGCSE,English Language,2021,March,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-March/0500_m21_qp_22.pdf
IGCSE,English Language,2021,March,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2021-March/0500_m21_in_22.pdf
IGCSE,English Language,2020,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2020-Oct-Nov/0500_w20_qp_11.pdf
IGCSE,English Language,2020,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2020-Oct-Nov/0500_w20_in_11.pdf
IGCSE,English Language,2020,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2020-Oct-Nov/0500_w20_qp_12.pdf
IGCSE,English Language,2020,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2020-Oct-Nov/0500_w20_in_12.pdf
IGCSE,English Language,2020,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2020-Oct-Nov/0500_w20_qp_13.pdf
IGCSE,English Language,2020,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2020-Oct-Nov/0500_w20_in_13.pdf
IGCSE,English Language,2020,November,https://pastpapers.co/cie/IGCSE/English-First-Language-0500/2020-Oct-Nov/0500_w20_qp_21.pdf
