grade,subject,year,session,url
IGCSE,Chemistry,2020,June,https://pastpapers.co/cie/IGCSE/Chemistry-0971-UK/2020-May-June/0971_s20_qp_41.pdf
IGCSE,Chemistry,2020,June,https://pastpapers.co/cie/IGCSE/Chemistry-0971-UK/2020-May-June/0971_s20_qp_42.pdf
IGCSE,Chemistry,2020,June,https://pastpapers.co/cie/IGCSE/Chemistry-0971-UK/2020-May-June/0971_s20_qp_51.pdf
IGCSE,Chemistry,2020,June,https://pastpapers.co/cie/IGCSE/Chemistry-0971-UK/2020-May-June/0971_s20_qp_61.pdf
IGCSE,Chemistry,2020,June,https://pastpapers.co/cie/IGCSE/Chemistry-0971-UK/2020-May-June/0971_s20_qp_62.pdf
IGCSE,Chemistry,2019,November,https://www.cienotes.com/wp-content/uploads/2020/03/0971_w19_qp_12.pdf
IGCSE,Chemistry,2019,November,https://www.cienotes.com/wp-content/uploads/2020/03/0971_w19_qp_22.pdf
IGCSE,Chemistry,2019,November,https://www.cienotes.com/wp-content/uploads/2020/03/0971_w19_qp_32.pdf
IGCSE,Chemistry,2019,November,https://www.cienotes.com/wp-content/uploads/2020/03/0971_w19_qp_42.pdf
IGCSE,Chemistry,2019,November,https://www.cienotes.com/wp-content/uploads/2020/03/0971_w19_qp_52.pdf
IGCSE,Chemistry,2019,November,https://www.cienotes.com/wp-content/uploads/2020/03/0971_w19_qp_62.pdf
IGCSE,Chemistry,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0971_s19_qp_11.pdf
IGCSE,Chemistry,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0971_s19_qp_21.pdf
IGCSE,Chemistry,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0971_s19_qp_31.pdf
IGCSE,Chemistry,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0971_s19_qp_41.pdf
IGCSE,Chemistry,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0971_s19_qp_42.pdf
IGCSE,Chemistry,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0971_s19_qp_51.pdf
IGCSE,Chemistry,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0971_s19_qp_61.pdf
IGCSE,Chemistry,2019,June,https://www.cienotes.com/wp-content/uploads/2020/03/0971_s19_qp_62.pdf
IGCSE,Chemistry,2018,November,https://www.cienotes.com/wp-content/uploads/2020/03/0971_w18_qp_22.pdf
IGCSE,Chemistry,2018,November,https://www.cienotes.com/wp-content/uploads/2020/03/0971_w18_qp_42.pdf
IGCSE,Chemistry,2018,November,https://www.cienotes.com/wp-content/uploads/2020/03/0971_w18_qp_62.pdf
IGCSE,Chemistry,2018,June,https://www.cienotes.com/wp-content/uploads/2020/03/0971_s18_qp_11.pdf
IGCSE,Chemistry,2018,June,https://www.cienotes.com/wp-content/uploads/2020/03/0971_s18_qp_21.pdf
IGCSE,Chemistry,2018,June,https://www.cienotes.com/wp-content/uploads/2020/03/0971_s18_qp_31.pdf
IGCSE,Chemistry,2018,June,https://www.cienotes.com/wp-content/uploads/2020/03/0971_s18_qp_41.pdf
IGCSE,Chemistry,2018,June,https://www.cienotes.com/wp-content/uploads/2020/03/0971_s18_qp_51.pdf
IGCSE,Chemistry,2018,June,https://www.cienotes.com/wp-content/uploads/2020/03/0971_s18_qp_61.pdf
