grade,subject,year,session,url
IGCSE,Accounting,2020,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2020-May-June/0452_s20_qp_11.pdf
IGCSE,Accounting,2020,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2020-May-June/0452_s20_qp_12.pdf
IGCSE,Accounting,2020,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2020-May-June/0452_s20_qp_13.pdf
IGCSE,Accounting,2020,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2020-May-June/0452_s20_qp_21.pdf
IGCSE,Accounting,2020,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2020-May-June/0452_s20_qp_22.pdf
IGCSE,Accounting,2020,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2020-May-June/0452_s20_qp_23.pdf
IGCSE,Accounting,2020,March,https://pastpapers.co/cie/IGCSE/Accounting-0452/2020%20March/0452_m20_qp_12.pdf
IGCSE,Accounting,2020,March,https://pastpapers.co/cie/IGCSE/Accounting-0452/2020%20March/0452_m20_qp_22.pdf
IGCSE,Accounting,2019,November,https://pastpapers.co/cie/IGCSE/Accounting-0452/2019-Oct-Nov/0452_w19_qp_11.pdf
IGCSE,Accounting,2019,November,https://pastpapers.co/cie/IGCSE/Accounting-0452/2019-Oct-Nov/0452_w19_qp_12.pdf
IGCSE,Accounting,2019,November,https://pastpapers.co/cie/IGCSE/Accounting-0452/2019-Oct-Nov/0452_w19_qp_13.pdf
IGCSE,Accounting,2019,November,https://pastpapers.co/cie/IGCSE/Accounting-0452/2019-Oct-Nov/0452_w19_qp_21.pdf
IGCSE,Accounting,2019,November,https://pastpapers.co/cie/IGCSE/Accounting-0452/2019-Oct-Nov/0452_w19_qp_22.pdf
IGCSE,Accounting,2019,November,https://pastpapers.co/cie/IGCSE/Accounting-0452/2019-Oct-Nov/0452_w19_qp_23.pdf
IGCSE,Accounting,2019,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2019-May-June/0452_s19_qp_11.pdf
IGCSE,Accounting,2019,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2019-May-June/0452_s19_qp_12.pdf
IGCSE,Accounting,2019,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2019-May-June/0452_s19_qp_13.pdf
IGCSE,Accounting,2019,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2019-May-June/0452_s19_qp_21.pdf
IGCSE,Accounting,2019,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2019-May-June/0452_s19_qp_22.pdf
IGCSE,Accounting,2019,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2019-May-June/0452_s19_qp_23.pdf
IGCSE,Accounting,2019,March,https://pastpapers.co/cie/IGCSE/Accounting-0452/2019-March/0452_m19_qp_12.pdf
IGCSE,Accounting,2019,March,https://pastpapers.co/cie/IGCSE/Accounting-0452/2019-March/0452_m19_qp_22.pdf
IGCSE,Accounting,2018,November,https://pastpapers.co/cie/IGCSE/Accounting-0452/2018-Oct-Nov/0452_w18_qp_11.pdf
IGCSE,Accounting,2018,November,https://pastpapers.co/cie/IGCSE/Accounting-0452/2018-Oct-Nov/0452_w18_qp_12.pdf
IGCSE,Accounting,2018,November,https://pastpapers.co/cie/IGCSE/Accounting-0452/2018-Oct-Nov/0452_w18_qp_13.pdf
IGCSE,Accounting,2018,November,https://pastpapers.co/cie/IGCSE/Accounting-0452/2018-Oct-Nov/0452_w18_qp_21.pdf
IGCSE,Accounting,2018,November,https://pastpapers.co/cie/IGCSE/Accounting-0452/2018-Oct-Nov/0452_w18_qp_22.pdf
IGCSE,Accounting,2018,November,https://pastpapers.co/cie/IGCSE/Accounting-0452/2018-Oct-Nov/0452_w18_qp_23.pdf
IGCSE,Accounting,2018,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2018-May-June/0452_s18_qp_11.pdf
IGCSE,Accounting,2018,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2018-May-June/0452_s18_qp_12.pdf
IGCSE,Accounting,2018,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2018-May-June/0452_s18_qp_13.pdf
IGCSE,Accounting,2018,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2018-May-June/0452_s18_qp_21.pdf
IGCSE,Accounting,2018,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2018-May-June/0452_s18_qp_22.pdf
IGCSE,Accounting,2018,June,https://pastpapers.co/cie/IGCSE/Accounting-0452/2018-May-June/0452_s18_qp_23.pdf
IGCSE,Accounting,2018,March,https://pastpapers.co/cie/IGCSE/Accounting-0452/2018-March/0452_m18_qp_12.pdf
IGCSE,Accounting,2018,March,https://pastpapers.co/cie/IGCSE/Accounting-0452/2018-March/0452_m18_qp_22.pdf
