grade,subject,year,session,url
EGCSE,Food and Nutrition,2022,November,https://www.examscouncil.org.sz/upload-centre/past_papers/EGCSE Food and Nutrition 2022 Question Paper 1.pdf
EGCSE,Food and Nutrition,2022,November,https://www.examscouncil.org.sz/upload-centre/past_papers/EGCSE Food and Nutrition 2022 Question Paper 2.pdf
EGCSE,Food and Nutrition,2020,November,https://www.examscouncil.org.sz/upload-centre/past_papers/EGCSE Food and Nutrition 2020 Question Paper 1.pdf
EGCSE,Food and Nutrition,2020,November,https://www.examscouncil.org.sz/upload-centre/past_papers/EGCSE Food and Nutrition 2020 Question Paper 2.pdf
EGCSE,Food and Nutrition,2023,November,https://www.examscouncil.org.sz/upload-centre/past_papers/EGCSE Food and Nutrition 2023 Question Paper 1.pdf
EGCSE,Food and Nutrition,2023,November,https://www.examscouncil.org.sz/upload-centre/past_papers/EGCSE Food and Nutrition 2023 Question Paper 2.pdf
EGCSE,Food and Nutrition,2024,November,https://www.examscouncil.org.sz/upload-centre/past_papers/EGCSE Food and Nutrition 2024 Question Paper 1.pdf
EGCSE,Food and Nutrition,2024,November,https://www.examscouncil.org.sz/upload-centre/past_papers/EGCSE Food and Nutrition 2024 Question Paper 2.pdf
