grade,subject,year,session,url
JC,Consumer Science,2020,November,https://www.examscouncil.org.sz/upload-centre/past_papers/JC Consumer Science 2020 Question Paper 1.pdf
JC,Consumer Science,2021,November,https://www.examscouncil.org.sz/upload-centre/past_papers/JC Consumer Science 2021 Question Paper 1.pdf
JC,Consumer Science,2021,November,https://www.examscouncil.org.sz/upload-centre/past_papers/JC Consumer Science 2021 Question Paper 2.pdf
JC,Consumer Science,2022,November,https://www.examscouncil.org.sz/upload-centre/past_papers/JC Consumer Science 2022 Question Paper 1.pdf
JC,Consumer Science,2022,November,https://www.examscouncil.org.sz/upload-centre/past_papers/JC Consumer Science 2022 Question Paper 2.pdf
JC,Consumer Science,2023,November,https://www.examscouncil.org.sz/upload-centre/past_papers/JC Consumer Science 2023 Question Paper 1.pdf
JC,Consumer Science,2023,November,https://www.examscouncil.org.sz/upload-centre/past_papers/JC Consumer Science 2023 Question Paper 2.pdf
